"Route ID","Sequence Number","Latitude","Longitude"
"L619","27","51.49556","17.12389"
"L619","28","51.7","16.9975"
"L619","29","52.13056","16.72722"
"L619","30","52.54333","16.19361"
"L619","31","52.81694","15.8325"
"L619","32","52.86389","15.00472"
"L619","33","52.89917","14.30667"
"L619","34","52.90611","14.15667"
"L619","35","52.91472","13.96167"
"L619","36","52.92778","13.655"
"L619","37","52.94333","13.26806"
"L619","38","52.94944","13.10528"
"L619","39","52.95917","12.83056"
"L619","40","52.97528","12.33861"
"L619","41","52.99","11.81139"
"L619","42","53.03444","11.54611"
"L619","43","53.12","11.28611"
"L619","44","53.24889","10.88861"
"L619","45","53.42889","10.3225"
"L619","46","53.48056","10.1575"
"L619","47","53.6525","9.57944"
"L619","48","53.82944","9.05278"
"L619","49","54.05972","8.32083"
"L619","50","54.18556","7.91083"
"L620","1","50.57417","-3.46389"
"L620","2","50.7075","-2.75"
"L620","3","50.74972","-2.51861"
"L620","4","50.8","-2.23889"
"L620","5","50.84528","-1.98278"
"L620","6","50.95528","-1.345"
"L620","7","51.00528","-.98444"
"L620","8","51.05389","-.625"
"L620","9","51.84861","1.1475"
"L620","10","51.90528","1.42583"
"L620","11","52.11472","2.48806"
"L620","12","52.36778","3.85722"
"L620","13","52.35028","4.575"
"L620","14","52.33472","5.09222"
"L620","15","52.23028","5.52889"
"L620","16","52.1275","5.95111"
"L620","17","52.09639","6.07667"
"L620","18","52.02361","6.76417"
"L620","19","51.98111","7.03361"
"L620","20","51.96917","7.10806"
"L620","21","51.85694","7.70833"
"L620","22","51.76722","8.32694"
"L620","23","51.44778","10.50194"
"L620","24","51.37944","10.93167"
"L620","25","51.32389","11.27222"
"L620","26","51.29278","11.46139"
"L620","27","51.27722","11.55306"
"L620","28","51.21056","11.94667"
"L620","29","51.16194","12.23"
"L620","30","51.09278","12.61972"
"L620","31","50.96444","13.32139"
"L620","32","50.93528","13.48528"
"L620","33","50.89333","13.70917"
"L620","34","50.83778","14.00083"
"L620","35","50.56222","14.58167"
"L620","36","50.18833","15.15806"
"L620","37","50.05472","15.53833"
"L620","38","49.32278","17.52833"
"L620","39","49.12722","18.11083"
"L620","40","47.57361","22.10806"
"L620","41","47.42278","22.41861"
"L620","42","47.32889","22.61028"
"L620","43","46.76","23.74472"
"L620","44","46.44694","24.30667"
"L620","45","46.04806","25.08722"
"L620","46","45.29278","26.50917"
"L620","47","44.65583","27.65472"
"L620","48","43.7","28.80833"
"L620","49","43.05917","28.79194"
"L620","50","42.08222","28.76611"
"L620","51","41.74611","28.77917"
"L620","52","41.47833","28.78972"
"L620","53","41.22806","28.79944"
"L620","54","40.96139","28.81056"
"L620","55","40.475","29.2075"
"L620","56","39.42917","30.05444"
"L620","57","38.80389","30.54694"
"L620","58","38.09083","31.58278"
"L620","59","36.86278","33.29167"
"L620","60","36.26111","33.75444"
"L620","61","35.91667","34.01667"
"L620","62","35.70167","34.17417"
"L620","63","35.035","34.65667"
"L620","64","34.48333","35.05"
"L620","65","33.8075","35.48611"
"L621","1","36.86278","33.29167"
"L621","2","38.01444","33.22972"
"L621","3","40.24167","33.10472"
"L621","4","41.13278","32.06917"
"L621","5","41.5375","31.58583"
"L621","6","41.58306","31.53111"
"L621","7","41.76667","31.30861"
"L621","8","42.00056","31.02278"
"L621","9","42.28722","30.66889"
"L621","10","42.61056","30.26444"
"L621","11","43.73333","29.14333"
"L621","12","44.54139","28.56972"
"L621","13","44.72694","28.43528"
"L621","14","45.41639","27.92778"
"L621","15","46.28944","27.33861"
"L621","16","46.71944","27.04056"
"L621","17","47.67222","26.36083"
"L621","18","47.95167","25.95833"
"L621","19","49.63056","23.75611"
"L621","20","50.02167","23.21194"
"L621","21","50.24278","23.04556"
"L621","22","50.62944","22.70861"
"L621","23","50.78694","22.56611"
"L621","24","50.88333","22.47778"
"L621","25","50.99833","22.37194"
"L621","26","51.28972","22.1025"
"L621","27","51.41667","21.98472"
"L621","28","51.4975","21.91139"
"L621","29","51.745","21.68556"
"L621","30","52.07917","21.21611"
"L621","31","52.70444","20.32833"
"L621","32","52.81","20.13389"
"L621","33","53.06111","19.63306"
"L621","34","53.22694","19.35"
"L621","35","53.52111","18.78139"
"L621","36","54.24417","16.88139"
"L621","37","54.73083","15.74806"
"L621","38","54.91667","15.29611"
"L621","39","55.06556","14.75861"
"L621","40","55.41194","14.09417"
"L621","41","55.66111","13.60389"
"L621","42","56.05278","12.81361"
"L621","43","56.16889","12.57389"
"L621","44","56.26056","12.33306"
"L621","45","56.31694","12.18333"
"L621","46","56.38056","12.01361"
"L621","47","56.52444","11.62556"
"L621","48","56.62583","11.3475"
"L621","49","57.10361","9.99556"
"L621","50","57.45556","9.26833"
"L621","51","57.67528","8.80222"
"L621","52","58.16361","7.81639"
"L621","53","58.49694","6.80778"
"L621","54","58.875","5.64"
"L621","55","61.21444","0"
"L622","1","42.17056","29.14278"
"L622","2","42.50306","28.05972"
"L622","3","42.58722","27.53806"
"L622","4","43.09806","27.0325"
"L622","5","43.19889","26.94028"
"L622","6","43.98333","26.21667"
"L622","7","44.10889","26.09417"
"L622","8","44.50083","25.70806"
"L622","9","45.07944","24.9025"
"L622","10","45.63556","24.18389"
"L622","11","46.39417","23.06306"
"L622","12","46.53167","22.89167"
"L622","13","47.24833","21.86"
"L623","1","52.13056","16.72722"
"L623","2","51.83","17.23111"
"L623","3","51.73","17.39889"
"L623","4","50.89444","18.73833"
"L623","5","50.53639","19.27944"
"L623","6","50.27556","19.65833"
"L623","7","50.06639","19.96194"
"L623","8","49.84056","20.29139"
"L623","9","49.33639","21.01028"
"L623","10","48.82389","22.375"
"L623","11","48.60833","22.64306"
"L623","12","48.45722","22.82722"
"L623","13","48.02667","23.34333"
"L623","14","47.26917","25.13917"
"L623","15","47.12028","25.47861"
"L623","16","46.79361","26.20944"
"L623","17","46.51111","26.82556"
"L623","18","43.73556","28.50111"
"L624","1","47.79389","22.44222"
"L624","2","47.34667","23.56111"
"L624","3","47.00111","24.39556"
"L624","4","46.48667","25.59222"
"L624","5","45.99472","26.68972"
"L624","6","45.6125","27.51389"
"L624","7","45.41639","27.92778"
"L624","8","45.12722","28.48194"
"L624","9","44.9925","28.73639"
"L624","10","44.41278","29.61278"
"L624","11","44.13333","30.02556"
"L624","12","43.80333","30.505"
"L624","13","50.92806","14.36889"
"L624","14","50.55083","14.88139"
"L624","15","50.41333","15.06528"
"L624","16","50.03861","15.9375"
"L624","17","49.49861","17.41083"
"L624","18","49.24611","18.16583"
"L677","1","30.09222","31.38833"
"L677","2","29.78333","31.86833"
"L677","3","29.28333","32.60167"
"L677","4","27.99806","34.41333"
"L677","5","27.5125","34.92833"
"L677","6","26.17944","36.48806"
"L677","7","25.63194","36.91278"
"L677","8","24.14944","38.03861"
"L677","9","23.63333","38.28028"
"L677","10","22.63389","38.7425"
"L677","11","21.71028","39.16333"
"L677","12","20.91722","39.81972"
"L677","13","20.055","40.52278"
"L677","14","19.36972","41.07472"
"L677","15","19.20028","41.18"
"L677","16","18.64833","41.52056"
"L677","17","16.90778","42.5775"
"L677","18","16.52306","43.03056"
"L681","1","27.05028","47.78694"
"L681","2","26.55","48.72444"
"L681","3","26.31472","49.05639"
"L681","4","26.13278","49.31111"
"L681","5","25.26056","50.51333"
"L681","6","25.2625","50.64694"
"L69","1","48.47139","32.98444"
"L69","2","48.35972","35.10306"
"L69","3","48.22667","36.32833"
"L69","4","48.15806","36.97528"
"L69","5","48.07472","37.68278"
"L69","6","47.98222","38.41611"
"L69","7","47.9","39"
"L7","1","59.87889","-1.28667"
"L7","2","57.95",".59583"
"L7","3","56.97","1.4675"
"L7","4","55.88583","2.37444"
"L7","5","54.96306","3.23056"
"L7","6","54.65333","3.43111"
"L7","7","54.41139","3.58556"
"L7","8","54.30556","3.65222"
"L7","9","53.83972","3.9425"
"L70","1","53.68","-5.5"
"L70","2","53.67","-5.14722"
"L70","3","53.66028","-4.83944"
"L70","4","53.64694","-4.45222"
"L70","5","53.64167","-4.31083"
"L70","6","53.63361","-4.0975"
"L70","7","53.6275","-3.94528"
"L70","8","53.61583","-3.66361"
"L70","9","53.59361","-3.165"
"L70","10","53.58722","-3.02639"
"L70","11","53.57389","-2.75556"
"L70","12","53.52722","-1.89278"
"L71","1","54.3075","23.05917"
"L71","2","54.58694","23.42361"
"L71","3","55.42028","24.54917"
"L71","4","55.6725","24.90444"
"L71","5","56.13889","25.57139"
"L71","6","57.38028","27.68583"
"L72","1","55.23528","21.43806"
"L72","2","56.29889","24.03167"
"L72","3","56.60194","24.82472"
"L72","4","56.85389","25.54667"
"L72","5","57.38028","27.68583"
"L725","1","47.73111","11.94528"
"L725","2","47.82167","12.60111"
"L725","3","47.84028","12.74167"
"L726","1","50.06528","12.40583"
"L726","2","49.90389","14.03"
"L726","3","49.70417","15.06667"
"L726","4","49.51333","15.63806"
"L726","5","49.46417","15.78278"
"L726","6","49.40778","15.94722"
"L726","7","49.30833","16.23639"
"L726","8","49.15","16.6925"
"L726","9","49.21917","17.02639"
"L726","10","49.32278","17.52833"
"L727","1","63","0"
"L727","2","61.62444","4.89583"
"L727","3","60.77417","7.27389"
"L727","4","59.125","11.76917"
"L727","5","59.03583","11.92556"
"L727","6","58.13083","13.45278"
"L727","7","55.63861","17.16139"
"L729","1","59.41139","24.83833"
"L729","2","58.85","24.32278"
"L729","3","57.89944","23.91472"
"L73","1","57.165","19.92472"
"L73","2","57.14083","20.59389"
"L73","3","57.06306","22.30556"
"L73","4","56.92083","23.96528"
"L73","5","57.10583","25.25417"
"L73","6","57.38028","27.68583"
"L730","1","52.89917","14.30667"
"L730","2","53.47528","15.33306"
"L730","3","53.51417","15.52639"
"L730","4","53.58472","15.7025"
"L730","5","53.91556","16.54306"
"L730","6","54.0975","17.01833"
"L730","7","54.12611","17.53611"
"L732","1","61.65083","23.43083"
"L732","2","61.0925","23.84944"
"L732","3","59.79944","24.4525"
"L732","4","58.80889","24.97"
"L732","5","58.43278","25.34944"
"L732","6","57.85389","25.91611"
"L732","7","56.13889","25.57139"
"L732","8","55.46194","25.44333"
"L732","9","54.63611","25.29361"
"L733","1","55.47444","20.29167"
"L733","2","56.38278","22.61278"
"L733","3","53.27583","14.41"
"L733","4","53.6725","15.4225"
"L733","5","53.94444","16.11639"
"L733","6","54.38722","17.40667"
"L733","7","54.91278","18.95833"
"L734","1","58.73861","27.14139"
"L734","2","58.80889","24.97"
"L734","3","58.84472","23.96667"
"L734","4","58.85361","23.67278"
"L734","5","58.88417","22.42917"
"L734","6","58.90056","21.39028"
"L734","7","58.905","20.94139"
"L734","8","58.81583","17.88472"
"L734","9","58.70694","15.84361"
"L734","10","58.6","14.26444"
"L734","11","58.53139","13.31389"
"L735","1","54.50333","31.08472"
"L735","2","54.43472","26.79972"
"L735","3","54.38833","25.58833"
"L735","4","54.2825","24.33583"
"L735","5","54.19444","23.40694"
"L735","6","54.06972","22.90028"
"L735","7","53.55278","20.5"
"L735","8","52.85","17.61667"
"L735","9","52.69722","17.03611"
"L735","10","52.05833","14.75556"
"L735","11","51.89861","14.17444"
"L735","12","51.84528","13.98389"
"L735","13","51.6625","13.34111"
"L735","14","51.43","12.54806"
"L736","1","55.60361","19.83833"
"L736","2","55.53167","21.31889"
"L736","3","55.44306","22.77111"
"L736","4","55.13667","26.47417"
"L736","5","54.775","29.27639"
"L736","6","54.50333","31.08472"
"L737","1","42.1125","21.05556"
"L737","2","41.16333","22.23944"
"L738","1","55.23528","21.43806"
"L738","2","56.13028","22.34722"
"L738","3","56.38278","22.61278"
"L738","4","57.43194","23.76167"
"L738","5","57.9","24.29944"
"L738","6","58.73861","27.14139"
"L738","7","58.80028","27.38278"
"L74","1","54.30556","3.65222"
"L74","2","54.17667","3.62694"
"L74","3","53.60444","3.51583"
"L74","4","53.4025","3.56139"
"L74","5","52.97528","3.68528"
"L74","6","52.76083","3.74667"
"L74","7","52.36778","3.85722"
"L74","8","51.83444","4.69722"
"L742","1","43.75","25.81667"
"L742","2","43.18722","26.64583"
"L742","3","43.02694","26.8725"
"L742","4","42.58722","27.53806"
"L742","5","42.395","27.97167"
"L742","6","42.08222","28.76611"
"L743","1","47.03722","31.87806"
"L743","2","46.31667","31.53333"
"L743","3","45.865","31.1"
"L743","4","45.72972","30.93722"
"L743","5","44.97639","30.05"
"L743","6","44.41278","29.61278"
"L743","7","44.19611","29.44722"
"L743","8","43.73333","29.14333"
"L743","9","43.05917","28.79194"
"L743","10","42.64306","28.13722"
"L744","1","42.73889","30.59611"
"L744","2","43.05917","28.79194"
"L744","3","43.105","28.53639"
"L744","4","43.23111","27.81722"
"L744","5","43.39639","27.19361"
"L744","6","43.47583","26.88694"
"L744","7","43.75","25.81667"
"L745","1","51.34806","3.35528"
"L745","2","51.37083","3.36694"
"L745","3","51.64028","3.49667"
"L745","4","52.36778","3.85722"
"L746","1","38.90972","44.20833"
"L746","2","39.95667","41.20694"
"L746","3","40.41806","39.67639"
"L746","4","40.64028","38.90278"
"L746","5","41.26556","36.54889"
"L746","6","41.74611","34.59472"
"L746","7","41.95139","33.70611"
"L746","8","42.07139","33.07778"
"L746","9","42.24694","32.205"
